Player ID,Player Name,Gender,Team,Position,Primary Position,Tier,Price,Price Category,Value Rating,Ranking,Edition,In Latest Edition,Edition Count,Price Trend,Price Tier Ratio,Historical_Avg_Price,Historical_Min_Price,Historical_Max_Price,Historical_Avg_Tier,Price_Variance_From_Avg,Tier_Movement,Value_Proposition,Tier_Min_Ranking,Is_Tier_Top,Export_Date,Data_Version,Recommended_Price
217,Aditi Narwekar,Man,Unknown,Unknown,Unknown,4,0,,0.0,,APL 7.0,False,3,6.0,0.0,3.7,0,6,4.0,-3.7,0.0,,1.0,False,2025-04-07,1.0,
218,Ananda Khanna,Man,Unknown,Unknown,Unknown,4,0,,0.0,,APL 7.0,False,1,0.0,0.0,0.0,0,0,4.0,0.0,0.0,,1.0,False,2025-04-07,1.0,
219,Anusha Sonpal,Man,Unknown,Unknown,Unknown,4,0,,0.0,,APL 7.0,False,1,0.0,0.0,0.0,0,0,4.0,0.0,0.0,,1.0,False,2025-04-07,1.0,
220,Anya Mandal,Man,Unknown,Unknown,Unknown,4,0,,0.0,,APL 7.0,False,2,0.0,0.0,0.5,0,1,4.0,-0.5,0.0,,1.0,False,2025-04-07,1.0,
221,Avisikta Sinha,Man,Unknown,Unknown,Unknown,4,0,,0.0,,APL 7.0,False,1,0.0,0.0,0.0,0,0,4.0,0.0,0.0,,1.0,False,2025-04-07,1.0,
222,Avyana Jain,Man,Unknown,Unknown,Unknown,4,0,,0.0,,APL 7.0,False,1,0.0,0.0,0.0,0,0,4.0,0.0,0.0,,1.0,False,2025-04-07,1.0,
223,Bhavana Gudnavar,Man,Unknown,Unknown,Unknown,4,0,,0.0,,APL 7.0,False,1,0.0,0.0,0.0,0,0,4.0,0.0,0.0,,1.0,False,2025-04-07,1.0,
224,Kimaaya Cherukoori,Man,Unknown,Unknown,Unknown,4,0,,0.0,,APL 7.0,False,1,0.0,0.0,0.0,0,0,4.0,0.0,0.0,,1.0,False,2025-04-07,1.0,
225,Mehek Anand,Man,Unknown,Unknown,Unknown,4,0,,0.0,,APL 7.0,False,1,0.0,0.0,0.0,0,0,4.0,0.0,0.0,,1.0,False,2025-04-07,1.0,
226,Naaz Gill,Man,Unknown,Unknown,Unknown,4,0,,0.0,,APL 7.0,False,1,0.0,0.0,0.0,0,0,4.0,0.0,0.0,,1.0,False,2025-04-07,1.0,
227,Rianna Basu,Man,Unknown,Unknown,Unknown,4,0,,0.0,,APL 7.0,False,2,15.0,0.0,7.5,0,15,3.5,-7.5,0.0,,1.0,False,2025-04-07,1.0,
228,Rutupurna Debalina Naik,Man,Unknown,Unknown,Unknown,4,0,,0.0,,APL 7.0,False,1,0.0,0.0,0.0,0,0,4.0,0.0,0.0,,1.0,False,2025-04-07,1.0,
229,Saima Mehta,Man,Unknown,Unknown,Unknown,4,0,,0.0,,APL 7.0,False,1,0.0,0.0,0.0,0,0,4.0,0.0,0.0,,1.0,False,2025-04-07,1.0,
230,Samridhya Chatterjee,Man,Unknown,Unknown,Unknown,4,0,,0.0,,APL 7.0,False,1,0.0,0.0,0.0,0,0,4.0,0.0,0.0,,1.0,False,2025-04-07,1.0,
231,Sayna Bakshi,Man,Unknown,Unknown,Unknown,4,0,,0.0,,APL 7.0,False,1,0.0,0.0,0.0,0,0,4.0,0.0,0.0,,1.0,False,2025-04-07,1.0,
232,Shalini Balodi,Man,Unknown,Unknown,Unknown,4,0,,0.0,,APL 7.0,False,2,0.0,0.0,1.0,0,2,3.5,-1.0,0.0,,1.0,False,2025-04-07,1.0,
233,Sofia Bagolin,Man,Unknown,Unknown,Unknown,4,0,,0.0,,APL 7.0,False,2,0.0,0.0,3.5,0,7,4.0,-3.5,0.0,,1.0,False,2025-04-07,1.0,
234,Srishti Sikka,Man,Unknown,Unknown,Unknown,4,0,,0.0,,APL 7.0,False,1,0.0,0.0,0.0,0,0,4.0,0.0,0.0,,1.0,False,2025-04-07,1.0,
235,Tanya Jagannath,Man,Unknown,Unknown,Unknown,4,0,,0.0,,APL 7.0,False,1,0.0,0.0,0.0,0,0,4.0,0.0,0.0,,1.0,False,2025-04-07,1.0,
236,Anandi Somiah,Non-Cis,Unknown,Unknown,Unknown,1,0,,0.0,,APL 7.0,False,2,80.0,0.0,40.0,0,80,1.0,-40.0,0.0,,1.0,False,2025-04-07,1.0,
237,Anandita Saksena,Non-Cis,Unknown,Unknown,Unknown,1,0,,0.0,,APL 7.0,False,2,0.0,0.0,13.0,0,26,1.0,-13.0,0.0,,1.0,False,2025-04-07,1.0,
238,Anika Jhunjhunwala,Non-Cis,Unknown,Unknown,Unknown,1,0,,0.0,,APL 7.0,False,2,0.0,0.0,10.5,0,21,1.0,-10.5,0.0,,1.0,False,2025-04-07,1.0,
239,Dhrthi Bhat,Non-Cis,Unknown,Unknown,Unknown,1,0,,0.0,,APL 7.0,False,2,0.0,0.0,15.0,0,30,1.0,-15.0,0.0,,1.0,False,2025-04-07,1.0,
240,Manya Malhotra,Non-Cis,Unknown,Unknown,Unknown,1,0,,0.0,,APL 7.0,False,2,0.0,0.0,8.0,0,16,1.0,-8.0,0.0,,1.0,False,2025-04-07,1.0,
241,Neeta Kumari,Non-Cis,Unknown,Unknown,Unknown,1,0,,0.0,,APL 7.0,False,2,0.0,0.0,20.0,0,40,1.0,-20.0,0.0,,1.0,False,2025-04-07,1.0,
242,Aisha Lowe,Non-Cis,Unknown,Unknown,Unknown,2,0,,0.0,,APL 7.0,False,1,0.0,0.0,0.0,0,0,2.0,0.0,0.0,,1.0,False,2025-04-07,1.0,
243,Anaaya Ravishankar,Non-Cis,Unknown,Unknown,Unknown,2,0,,0.0,,APL 7.0,False,2,80.0,0.0,40.0,0,80,1.5,-40.0,0.0,,1.0,False,2025-04-07,1.0,
244,Angira Kanwar,Non-Cis,Unknown,Unknown,Unknown,2,0,,0.0,,APL 7.0,False,2,0.0,0.0,6.0,0,12,2.0,-6.0,0.0,,1.0,False,2025-04-07,1.0,
245,Kavya Desai,Non-Cis,Unknown,Unknown,Unknown,2,0,,0.0,,APL 7.0,False,2,42.0,0.0,21.0,0,42,2.0,-21.0,0.0,,1.0,False,2025-04-07,1.0,
246,Keerthana Sairam,Non-Cis,Unknown,Unknown,Unknown,2,0,,0.0,,APL 7.0,False,1,0.0,0.0,0.0,0,0,2.0,0.0,0.0,,1.0,False,2025-04-07,1.0,
247,Laila Alva,Non-Cis,Unknown,Unknown,Unknown,2,0,,0.0,,APL 7.0,False,1,0.0,0.0,0.0,0,0,2.0,0.0,0.0,,1.0,False,2025-04-07,1.0,
248,Maleah Mehta,Non-Cis,Unknown,Unknown,Unknown,2,0,,0.0,,APL 7.0,False,1,0.0,0.0,0.0,0,0,2.0,0.0,0.0,,1.0,False,2025-04-07,1.0,
249,Mallika Wavare,Non-Cis,Unknown,Unknown,Unknown,2,0,,0.0,,APL 7.0,False,3,42.0,0.0,19.3,0,42,2.0,-19.3,0.0,,1.0,False,2025-04-07,1.0,
250,Nishta Rajan,Non-Cis,Unknown,Unknown,Unknown,2,0,,0.0,,APL 7.0,False,2,0.0,0.0,7.5,0,15,2.0,-7.5,0.0,,1.0,False,2025-04-07,1.0,
251,Priyanshi Singh,Non-Cis,Unknown,Unknown,Unknown,2,0,,0.0,,APL 7.0,False,2,80.0,0.0,40.0,0,80,1.5,-40.0,0.0,,1.0,False,2025-04-07,1.0,
252,Radha Khare,Non-Cis,Unknown,Unknown,Unknown,2,0,,0.0,,APL 7.0,False,1,0.0,0.0,0.0,0,0,2.0,0.0,0.0,,1.0,False,2025-04-07,1.0,
253,Riwa Desai,Non-Cis,Unknown,Unknown,Unknown,2,0,,0.0,,APL 7.0,False,2,0.0,0.0,7.5,0,15,1.5,-7.5,0.0,,1.0,False,2025-04-07,1.0,
254,Sanjna Sridhar,Non-Cis,Unknown,Unknown,Unknown,2,0,,0.0,,APL 7.0,False,2,80.0,0.0,40.0,0,80,1.5,-40.0,0.0,,1.0,False,2025-04-07,1.0,
255,Ahaan Krishnaprasad,Man,Unknown,Unknown,Unknown,1,80,Star,0.5,1.0,APL 8.0,True,3,80.0,80.0,37.3,0,80,1.7,42.7,-0.7,0.48,1.0,True,2025-04-07,1.0,70.0
256,Archit Das,Man,Unknown,Star Player,Star Player,1,120,GOAT,0.33,2.0,APL 8.0,True,2,120.0,120.0,60.0,0,120,1.5,60.0,-0.5,0.32,1.0,True,2025-04-07,1.0,111.0
257,Bhavin Shivaa,Man,Unknown,Unknown,Unknown,1,80,Star,0.5,3.0,APL 8.0,True,2,80.0,80.0,40.0,0,80,1.0,40.0,0.0,0.4,1.0,True,2025-04-07,1.0,72.0
258,Chirag Kulshreshtha,Man,Unknown,Unknown,Unknown,1,80,Star,0.5,4.0,APL 8.0,True,2,80.0,80.0,40.0,0,80,1.5,40.0,-0.5,0.48,1.0,False,2025-04-07,1.0,74.0
259,Dawood,Man,Unknown,Star Player,Star Player,1,120,GOAT,0.33,5.0,APL 8.0,True,1,0.0,120.0,120.0,120,120,1.0,0.0,0.0,0.33,1.0,False,2025-04-07,1.0,120.0
260,Dhananjay Sinh,Man,Unknown,Star Player,Star Player,1,120,GOAT,0.33,6.0,APL 8.0,True,3,120.0,120.0,58.3,0,120,1.3,61.7,-0.30000000000000004,0.32,1.0,False,2025-04-07,1.0,103.0
261,Dhruv Achappa,Man,Unknown,Star Player,Star Player,1,120,GOAT,0.33,7.0,APL 8.0,True,3,120.0,120.0,69.0,0,120,1.0,51.0,0.0,0.26,1.0,False,2025-04-07,1.0,105.0
262,Jaidhar Vashist,Man,Unknown,Star Player,Star Player,1,120,GOAT,0.33,8.0,APL 8.0,True,3,120.0,120.0,60.0,0,120,1.3,60.0,-0.30000000000000004,0.32,1.0,False,2025-04-07,1.0,104.0
263,Kushagra Agarwal,Man,Unknown,Unknown,Unknown,1,80,Star,0.5,9.0,APL 8.0,True,1,0.0,80.0,80.0,80,80,1.0,0.0,0.0,0.5,1.0,False,2025-04-07,1.0,80.0
264,Nikhil Mishra,Man,Unknown,Unknown,Unknown,1,80,Star,0.5,10.0,APL 8.0,True,2,0.0,80.0,62.5,45,80,1.0,17.5,0.0,0.4,1.0,False,2025-04-07,1.0,76.0
265,Samarinho,Man,Unknown,Unknown,Unknown,1,80,Star,0.5,11.0,APL 8.0,True,1,0.0,80.0,80.0,80,80,1.0,0.0,0.0,0.5,1.0,False,2025-04-07,1.0,80.0
266,Abdi,Man,Unknown,Star Player,Star Player,1,120,GOAT,0.33,12.0,APL 8.0,True,1,0.0,120.0,120.0,120,120,1.0,0.0,0.0,0.33,1.0,False,2025-04-07,1.0,120.0
267,141,Man,Unknown,Unknown,Unknown,1,80,Star,0.5,120.0,APL 8.0,True,1,0.0,80.0,80.0,80,80,1.0,0.0,0.0,0.5,1.0,False,2025-04-07,1.0,80.0
268,Aman Antil,Man,Unknown,Unknown,Unknown,2,42,High Quality,0.71,1.0,APL 8.0,True,3,42.0,21.0,35.0,0,63,1.3,7.0,0.7,0.45,1.0,True,2025-04-07,1.0,39.0
269,Angad Kanwar,Man,Unknown,Unknown,Unknown,2,42,High Quality,0.71,2.0,APL 8.0,True,2,42.0,21.0,21.0,0,42,2.0,21.0,0.0,0.57,1.0,True,2025-04-07,1.0,38.0
270,Aryan Unarkat,Man,Unknown,Unknown,Unknown,2,42,High Quality,0.71,3.0,APL 8.0,True,2,42.0,21.0,21.0,0,42,2.0,21.0,0.0,0.57,1.0,True,2025-04-07,1.0,38.0
271,Denzel Chinda,Man,Unknown,Star Player,Star Player,2,110,GOAT,0.27,4.0,APL 8.0,True,1,0.0,55.0,110.0,110,110,2.0,0.0,0.0,0.27,1.0,False,2025-04-07,1.0,110.0
272,Dhruv Damodhar,Man,Unknown,Unknown,Unknown,2,42,High Quality,0.71,5.0,APL 8.0,True,2,0.0,21.0,44.0,42,46,1.5,-2.0,0.5,0.68,1.0,False,2025-04-07,1.0,41.0
273,Dhruv Pandey,Man,Unknown,Unknown,Unknown,2,42,High Quality,0.71,6.0,APL 8.0,True,2,42.0,21.0,21.0,0,42,2.0,21.0,0.0,0.57,1.0,False,2025-04-07,1.0,38.0
274,Krrish Vikram Jain,Man,Unknown,Unknown,Unknown,2,42,High Quality,0.71,7.0,APL 8.0,True,1,0.0,21.0,42.0,42,42,2.0,0.0,0.0,0.71,1.0,False,2025-04-07,1.0,42.0
275,Lamkhogin Haokip,Man,Unknown,Unknown,Unknown,2,42,High Quality,0.71,8.0,APL 8.0,True,1,0.0,21.0,42.0,42,42,2.0,0.0,0.0,0.71,1.0,False,2025-04-07,1.0,42.0
276,Munashe Nyagono,Man,Unknown,Unknown,Unknown,2,42,High Quality,0.71,9.0,APL 8.0,True,1,0.0,21.0,42.0,42,42,2.0,0.0,0.0,0.71,1.0,False,2025-04-07,1.0,42.0
277,Samarth bhirani,Man,Unknown,Box-to-Box Midfielder,Box-to-Box Midfielder,2,42,High Quality,0.71,10.0,APL 8.0,True,1,0.0,21.0,42.0,42,42,2.0,0.0,0.0,0.71,1.0,False,2025-04-07,1.0,42.0
278,Samip Dahal,Man,Unknown,Unknown,Unknown,2,42,High Quality,0.71,11.0,APL 8.0,True,1,0.0,21.0,42.0,42,42,2.0,0.0,0.0,0.71,1.0,False,2025-04-07,1.0,42.0
279,Shaurya Singh,Man,Unknown,Unknown,Unknown,2,42,High Quality,0.71,12.0,APL 8.0,True,1,0.0,21.0,42.0,42,42,2.0,0.0,0.0,0.71,1.0,False,2025-04-07,1.0,42.0
280,Vehaan Wadhwa,Man,Unknown,Ball Playing Center Back,Ball Playing Center Back,2,18,Good,1.67,13.0,APL 8.0,True,1,0.0,9.0,18.0,18,18,2.0,0.0,0.0,1.67,1.0,False,2025-04-07,1.0,18.0
281,Viraat Sinh,Man,Unknown,Unknown,Unknown,2,42,High Quality,0.71,14.0,APL 8.0,True,1,0.0,21.0,42.0,42,42,2.0,0.0,0.0,0.71,1.0,False,2025-04-07,1.0,42.0
282,14,Man,Unknown,Unknown,Unknown,2,42,High Quality,0.71,120.0,APL 8.0,True,1,0.0,21.0,42.0,42,42,2.0,0.0,0.0,0.71,1.0,False,2025-04-07,1.0,42.0
283,Aadi Menon,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,1.0,APL 8.0,True,2,0.0,5.0,9.0,3,15,3.5,6.0,-0.5,1.28,1.0,True,2025-04-07,1.0,14.0
284,Aamer Jalan,Man,Unknown,Ball Playing Center Back,Ball Playing Center Back,3,15,Good,1.33,2.0,APL 8.0,True,2,0.0,5.0,13.5,12,15,3.0,1.5,0.0,1.06,1.0,True,2025-04-07,1.0,15.0
285,Aarav Jain,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,3.0,APL 8.0,True,2,0.0,5.0,10.0,5,15,3.5,5.0,-0.5,1.28,1.0,True,2025-04-07,1.0,14.0
286,Aarush Saxena,Man,Unknown,Ball Playing Center Back,Ball Playing Center Back,3,15,Good,1.33,4.0,APL 8.0,True,1,0.0,5.0,15.0,15,15,3.0,0.0,0.0,1.33,1.0,False,2025-04-07,1.0,15.0
287,Aashraya Adhikari,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,5.0,APL 8.0,True,2,0.0,5.0,26.0,15,37,3.0,-11.0,0.0,1.6,1.0,False,2025-04-07,1.0,17.0
288,Aayan Jain,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,6.0,APL 8.0,True,1,0.0,5.0,15.0,15,15,3.0,0.0,0.0,1.33,1.0,False,2025-04-07,1.0,15.0
289,Abeer Karandikar,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,7.0,APL 8.0,True,2,0.0,5.0,15.5,15,16,3.0,-0.5,0.0,1.6,1.0,False,2025-04-07,1.0,15.0
290,Adhiraj Singh,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,8.0,APL 8.0,True,1,0.0,5.0,15.0,15,15,3.0,0.0,0.0,1.33,1.0,False,2025-04-07,1.0,15.0
291,Aditya Dogra,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,9.0,APL 8.0,True,2,0.0,5.0,9.0,3,15,3.5,6.0,-0.5,1.28,1.0,False,2025-04-07,1.0,14.0
292,Aditya Malhotra,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,10.0,APL 8.0,True,2,0.0,5.0,21.0,15,27,3.0,-6.0,0.0,1.6,1.0,False,2025-04-07,1.0,16.0
293,Aditya Thapar,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,11.0,APL 8.0,True,1,0.0,5.0,15.0,15,15,3.0,0.0,0.0,1.33,1.0,False,2025-04-07,1.0,15.0
294,Akash Kundu,Man,Unknown,Box-to-Box Midfielder,Box-to-Box Midfielder,3,35,High Quality,0.57,12.0,APL 8.0,True,1,0.0,11.666666666666666,35.0,35,35,3.0,0.0,0.0,0.57,1.0,False,2025-04-07,1.0,35.0
295,Aman Sharma,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,13.0,APL 8.0,True,2,0.0,5.0,13.5,12,15,3.5,1.5,-0.5,1.28,1.0,False,2025-04-07,1.0,15.0
296,Anirudh,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,14.0,APL 8.0,True,1,0.0,5.0,15.0,15,15,3.0,0.0,0.0,1.33,1.0,False,2025-04-07,1.0,15.0
297,Anupam Varma,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,15.0,APL 8.0,True,2,0.0,5.0,8.5,2,15,3.5,6.5,-0.5,1.28,1.0,False,2025-04-07,1.0,14.0
298,Arnav Haldia,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,16.0,APL 8.0,True,2,0.0,5.0,11.5,8,15,3.5,3.5,-0.5,1.28,1.0,False,2025-04-07,1.0,15.0
299,Arnav Mayur,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,17.0,APL 8.0,True,1,0.0,5.0,10.5,6,15,3.5,0.0,0.0,1.33,1.0,False,2025-04-07,1.0,15.0
300,Arya Shah,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,18.0,APL 8.0,True,2,0.0,5.0,11.5,8,15,3.5,3.5,-0.5,1.28,1.0,False,2025-04-07,1.0,15.0
301,Aryamaan Girish,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,19.0,APL 8.0,True,3,15.0,5.0,14.7,0,29,2.7,0.3000000000000007,0.2999999999999998,0.85,1.0,False,2025-04-07,1.0,15.0
302,Aryaman Singh,Man,Unknown,Box-to-Box Midfielder,Box-to-Box Midfielder,3,35,High Quality,0.57,20.0,APL 8.0,True,1,0.0,11.666666666666666,35.0,35,35,3.0,0.0,0.0,0.57,1.0,False,2025-04-07,1.0,35.0
303,Ayushman Roy,Man,Unknown,Ball Playing Center Back,Ball Playing Center Back,3,15,Good,1.33,21.0,APL 8.0,True,2,0.0,5.0,17.0,15,19,3.0,-2.0,0.0,1.6,1.0,False,2025-04-07,1.0,15.0
304,Dhruv Korula,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,22.0,APL 8.0,True,1,0.0,5.0,15.0,15,15,3.0,0.0,0.0,1.33,1.0,False,2025-04-07,1.0,15.0
305,Gian Adri,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,23.0,APL 8.0,True,1,0.0,5.0,15.0,15,15,3.0,0.0,0.0,1.33,1.0,False,2025-04-07,1.0,15.0
306,Gokul Sundararaghavan,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,24.0,APL 8.0,True,1,0.0,5.0,15.0,15,15,3.0,0.0,0.0,1.33,1.0,False,2025-04-07,1.0,15.0
307,Govind Warrier,Man,Unknown,Reserve Player,Reserve Player,3,8,Cheap,2.5,25.0,APL 8.0,True,1,0.0,2.6666666666666665,8.0,8,8,3.0,0.0,0.0,2.5,1.0,False,2025-04-07,1.0,8.0
308,Ishan Dubey,Man,Unknown,Reserve Player,Reserve Player,3,8,Cheap,2.5,26.0,APL 8.0,True,2,0.0,2.6666666666666665,5.5,3,8,3.5,2.5,-0.5,2.4,1.0,False,2025-04-07,1.0,8.0
309,Jatin Dangi,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,27.0,APL 8.0,True,2,0.0,5.0,11.5,8,15,3.0,3.5,0.0,1.06,1.0,False,2025-04-07,1.0,14.0
310,Jeevant Rajeev,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,28.0,APL 8.0,True,2,0.0,5.0,24.5,15,34,2.5,-9.5,0.5,1.28,1.0,False,2025-04-07,1.0,16.0
311,Karthik Sridhar,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,29.0,APL 8.0,True,2,0.0,5.0,15.0,15,15,3.0,0.0,0.0,1.33,1.0,False,2025-04-07,1.0,15.0
312,Maaher Bhagwagar,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,30.0,APL 8.0,True,1,0.0,5.0,15.0,15,15,3.0,0.0,0.0,1.33,1.0,False,2025-04-07,1.0,15.0
313,Manan Nahar,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,31.0,APL 8.0,True,1,0.0,5.0,15.0,15,15,3.0,0.0,0.0,1.33,1.0,False,2025-04-07,1.0,15.0
314,Mohamed Hashi,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,32.0,APL 8.0,True,1,0.0,5.0,15.0,15,15,3.0,0.0,0.0,1.33,1.0,False,2025-04-07,1.0,15.0
315,Negash,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,33.0,APL 8.0,True,1,0.0,5.0,15.0,15,15,3.0,0.0,0.0,1.33,1.0,False,2025-04-07,1.0,15.0
316,Nisanka Khataniar,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,34.0,APL 8.0,True,2,0.0,5.0,11.5,8,15,3.5,3.5,-0.5,1.28,1.0,False,2025-04-07,1.0,15.0
317,Pratyush Panda,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,35.0,APL 8.0,True,2,0.0,5.0,16.0,15,17,3.5,-1.0,-0.5,1.92,1.0,False,2025-04-07,1.0,16.0
318,Prithvij Mody,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,36.0,APL 8.0,True,1,0.0,5.0,15.0,15,15,3.0,0.0,0.0,1.33,1.0,False,2025-04-07,1.0,15.0
319,Purujit Banwasi,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,37.0,APL 8.0,True,2,0.0,5.0,17.5,15,20,3.0,-2.5,0.0,1.6,1.0,False,2025-04-07,1.0,16.0
320,Raheem Manoj,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,38.0,APL 8.0,True,2,0.0,5.0,9.5,4,15,3.5,5.5,-0.5,1.28,1.0,False,2025-04-07,1.0,14.0
321,Ramit Sachdev,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,39.0,APL 8.0,True,1,0.0,5.0,15.0,15,15,3.0,0.0,0.0,1.33,1.0,False,2025-04-07,1.0,15.0
322,San,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,40.0,APL 8.0,True,1,0.0,5.0,15.0,15,15,3.0,0.0,0.0,1.33,1.0,False,2025-04-07,1.0,15.0
323,Sarib Yousuf,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,41.0,APL 8.0,True,1,0.0,5.0,15.0,15,15,3.0,0.0,0.0,1.33,1.0,False,2025-04-07,1.0,15.0
324,Shaurya Batra,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,42.0,APL 8.0,True,2,0.0,5.0,15.0,15,15,3.5,0.0,-0.5,1.6,1.0,False,2025-04-07,1.0,15.0
325,Siddharth Sonal,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,43.0,APL 8.0,True,2,0.0,5.0,15.5,15,16,3.0,-0.5,0.0,1.6,1.0,False,2025-04-07,1.0,15.0
326,Snehal Papnoi,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,44.0,APL 8.0,True,2,0.0,5.0,11.0,7,15,3.5,4.0,-0.5,1.28,1.0,False,2025-04-07,1.0,15.0
327,Tanay Parekh,Man,Unknown,Ball Playing Center Back,Ball Playing Center Back,3,15,Good,1.33,45.0,APL 8.0,True,2,0.0,5.0,19.5,15,24,3.0,-4.5,0.0,1.6,1.0,False,2025-04-07,1.0,16.0
328,Tanmay Jalan,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,46.0,APL 8.0,True,2,0.0,5.0,9.5,4,15,3.5,5.5,-0.5,1.28,1.0,False,2025-04-07,1.0,14.0
329,Uday Srivastava,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,47.0,APL 8.0,True,2,0.0,5.0,17.0,15,19,2.5,-2.0,0.5,1.28,1.0,False,2025-04-07,1.0,15.0
330,Utkarsh Saxena,Man,Unknown,Forward/Number 9/CAN,Forward/Number 9/CAN,3,65,Star,0.31,48.0,APL 8.0,True,1,0.0,21.666666666666668,65.0,65,65,3.0,0.0,0.0,0.31,1.0,False,2025-04-07,1.0,65.0
331,Uttkarsh Kohli,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,49.0,APL 8.0,True,2,0.0,5.0,20.0,15,25,3.0,-5.0,0.0,1.6,1.0,False,2025-04-07,1.0,16.0
332,Vatsl Goswami,Man,Unknown,Unknown,Unknown,3,15,Good,1.33,50.0,APL 8.0,True,1,0.0,5.0,15.0,15,15,3.0,0.0,0.0,1.33,1.0,False,2025-04-07,1.0,15.0
